2024-04-01T12:51:34.486+02:00 r= ip=  INFO 42791 --- [wendys-tournament-management] [main] .a.i.SeprIndividualAssignmentApplication : Starting SeprIndividualAssignmentApplication using Java 21 with PID 42791 (/Users/deluxe/uni/ss2024/sepr/projekt/backend/target/classes started by deluxe in /Users/deluxe/uni/ss2024/sepr/projekt/backend)
2024-04-01T12:51:34.501+02:00 r= ip=  INFO 42791 --- [wendys-tournament-management] [main] .a.i.SeprIndividualAssignmentApplication : No active profile set, falling back to 1 default profile: "default"
2024-04-01T13:41:50.980+02:00 r=0eba0f9f2f68 ip=127.0.0.1  INFO 42791 --- [wendys-tournament-management] [http-nio-8080-exec-5] a.a.t.s.a.individual.config.LogFilter    : <<< DELETE /horses/6 status=200 time=5ms
2024-04-01T13:41:50.991+02:00 r=377ab2a20b96 ip=127.0.0.1  INFO 42791 --- [wendys-tournament-management] [http-nio-8080-exec-6] a.a.t.s.a.individual.config.LogFilter    : >>> GET /horses UA=Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:124.0) Gecko/20100101 Firefox/124.0
2024-04-01T13:41:50.993+02:00 r=377ab2a20b96 ip=127.0.0.1  INFO 42791 --- [wendys-tournament-management] [http-nio-8080-exec-6] a.a.t.s.a.individual.rest.HorseEndpoint  : GET /horses
2024-04-01T13:41:50.998+02:00 r=377ab2a20b96 ip=127.0.0.1  INFO 42791 --- [wendys-tournament-management] [http-nio-8080-exec-6] a.a.t.s.a.individual.config.LogFilter    : <<< GET /horses status=200 time=6ms
2024-04-01T13:41:51.749+02:00 r=1bacb27ac161 ip=127.0.0.1  INFO 42791 --- [wendys-tournament-management] [http-nio-8080-exec-7] a.a.t.s.a.individual.config.LogFilter    : >>> OPTIONS /horses/7 UA=Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:124.0) Gecko/20100101 Firefox/124.0
2024-04-01T13:41:51.751+02:00 r=1bacb27ac161 ip=127.0.0.1  INFO 42791 --- [wendys-tournament-management] [http-nio-8080-exec-7] a.a.t.s.a.individual.config.LogFilter    : <<< OPTIONS /horses/7 status=200 time=1ms
2024-04-01T13:41:51.755+02:00 r=5eb7303672d5 ip=127.0.0.1  INFO 42791 --- [wendys-tournament-management] [http-nio-8080-exec-8] a.a.t.s.a.individual.config.LogFilter    : >>> DELETE /horses/7 UA=Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:124.0) Gecko/20100101 Firefox/124.0
2024-04-01T13:41:51.763+02:00 r=5eb7303672d5 ip=127.0.0.1  INFO 42791 --- [wendys-tournament-management] [http-nio-8080-exec-8] a.a.t.s.a.individual.rest.HorseEndpoint  : Delete /horses/7
2024-04-01T13:41:51.766+02:00 r=5eb7303672d5 ip=127.0.0.1  INFO 42791 --- [wendys-tournament-management] [http-nio-8080-exec-8] a.a.t.s.a.individual.config.LogFilter    : <<< DELETE /horses/7 status=200 time=9ms
2024-04-01T13:41:51.773+02:00 r=22bc369c85cf ip=127.0.0.1  INFO 42791 --- [wendys-tournament-management] [http-nio-8080-exec-9] a.a.t.s.a.individual.config.LogFilter    : >>> GET /horses UA=Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:124.0) Gecko/20100101 Firefox/124.0
2024-04-01T13:41:51.778+02:00 r=22bc369c85cf ip=127.0.0.1  INFO 42791 --- [wendys-tournament-management] [http-nio-8080-exec-9] a.a.t.s.a.individual.rest.HorseEndpoint  : GET /horses
2024-04-01T13:41:51.784+02:00 r=22bc369c85cf ip=127.0.0.1  INFO 42791 --- [wendys-tournament-management] [http-nio-8080-exec-9] a.a.t.s.a.individual.config.LogFilter    : <<< GET /horses status=200 time=10ms
2024-04-01T13:41:51.894+02:00 r=11d3f48cf3b6 ip=127.0.0.1  INFO 42791 --- [wendys-tournament-management] [http-nio-8080-exec-10] a.a.t.s.a.individual.config.LogFilter    : >>> OPTIONS /horses/8 UA=Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:124.0) Gecko/20100101 Firefox/124.0
2024-04-01T13:41:51.897+02:00 r=11d3f48cf3b6 ip=127.0.0.1  INFO 42791 --- [wendys-tournament-management] [http-nio-8080-exec-10] a.a.t.s.a.individual.config.LogFilter    : <<< OPTIONS /horses/8 status=200 time=1ms
2024-04-01T13:41:51.908+02:00 r=fa231d39265e ip=127.0.0.1  INFO 42791 --- [wendys-tournament-management] [http-nio-8080-exec-1] a.a.t.s.a.individual.config.LogFilter    : >>> DELETE /horses/8 UA=Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:124.0) Gecko/20100101 Firefox/124.0
2024-04-01T13:41:51.910+02:00 r=fa231d39265e ip=127.0.0.1  INFO 42791 --- [wendys-tournament-management] [http-nio-8080-exec-1] a.a.t.s.a.individual.rest.HorseEndpoint  : Delete /horses/8
2024-04-01T13:41:51.914+02:00 r=fa231d39265e ip=127.0.0.1  INFO 42791 --- [wendys-tournament-management] [http-nio-8080-exec-1] a.a.t.s.a.individual.config.LogFilter    : <<< DELETE /horses/8 status=200 time=5ms
2024-04-01T13:41:51.918+02:00 r=ebcb58966547 ip=127.0.0.1  INFO 42791 --- [wendys-tournament-management] [http-nio-8080-exec-2] a.a.t.s.a.individual.config.LogFilter    : >>> GET /horses UA=Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:124.0) Gecko/20100101 Firefox/124.0
2024-04-01T13:41:51.922+02:00 r=ebcb58966547 ip=127.0.0.1  INFO 42791 --- [wendys-tournament-management] [http-nio-8080-exec-2] a.a.t.s.a.individual.rest.HorseEndpoint  : GET /horses
2024-04-01T13:41:51.933+02:00 r=ebcb58966547 ip=127.0.0.1  INFO 42791 --- [wendys-tournament-management] [http-nio-8080-exec-2] a.a.t.s.a.individual.config.LogFilter    : <<< GET /horses status=200 time=14ms
2024-04-01T13:42:41.155+02:00 r=4ff4cd89a200 ip=127.0.0.1  INFO 42791 --- [wendys-tournament-management] [http-nio-8080-exec-3] a.a.t.s.a.individual.config.LogFilter    : >>> GET /horses UA=Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:124.0) Gecko/20100101 Firefox/124.0
2024-04-01T13:42:41.158+02:00 r=4ff4cd89a200 ip=127.0.0.1  INFO 42791 --- [wendys-tournament-management] [http-nio-8080-exec-3] a.a.t.s.a.individual.rest.HorseEndpoint  : GET /horses
2024-04-01T13:42:41.165+02:00 r=4ff4cd89a200 ip=127.0.0.1  INFO 42791 --- [wendys-tournament-management] [http-nio-8080-exec-3] a.a.t.s.a.individual.config.LogFilter    : <<< GET /horses status=200 time=9ms
2024-04-01T13:42:44.878+02:00 r=b74369288e80 ip=127.0.0.1  INFO 42791 --- [wendys-tournament-management] [http-nio-8080-exec-4] a.a.t.s.a.individual.config.LogFilter    : >>> GET /horses UA=Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:124.0) Gecko/20100101 Firefox/124.0
2024-04-01T13:42:44.881+02:00 r=b74369288e80 ip=127.0.0.1  INFO 42791 --- [wendys-tournament-management] [http-nio-8080-exec-4] a.a.t.s.a.individual.rest.HorseEndpoint  : GET /horses
2024-04-01T13:42:44.897+02:00 r=b74369288e80 ip=127.0.0.1  INFO 42791 --- [wendys-tournament-management] [http-nio-8080-exec-4] a.a.t.s.a.individual.config.LogFilter    : <<< GET /horses status=200 time=18ms
2024-04-01T13:42:54.053+02:00 r=0c989f808d8e ip=127.0.0.1  INFO 42791 --- [wendys-tournament-management] [http-nio-8080-exec-5] a.a.t.s.a.individual.config.LogFilter    : >>> OPTIONS /horses/2 UA=Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:124.0) Gecko/20100101 Firefox/124.0
2024-04-01T13:42:54.056+02:00 r=0c989f808d8e ip=127.0.0.1  INFO 42791 --- [wendys-tournament-management] [http-nio-8080-exec-5] a.a.t.s.a.individual.config.LogFilter    : <<< OPTIONS /horses/2 status=200 time=1ms
2024-04-01T13:42:54.068+02:00 r=377182bc5f4d ip=127.0.0.1  INFO 42791 --- [wendys-tournament-management] [http-nio-8080-exec-5] a.a.t.s.a.individual.config.LogFilter    : >>> DELETE /horses/2 UA=Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:124.0) Gecko/20100101 Firefox/124.0
2024-04-01T13:42:54.071+02:00 r=377182bc5f4d ip=127.0.0.1  INFO 42791 --- [wendys-tournament-management] [http-nio-8080-exec-5] a.a.t.s.a.individual.rest.HorseEndpoint  : Delete /horses/2
2024-04-01T13:42:54.075+02:00 r=377182bc5f4d ip=127.0.0.1  INFO 42791 --- [wendys-tournament-management] [http-nio-8080-exec-5] a.a.t.s.a.individual.config.LogFilter    : <<< DELETE /horses/2 status=200 time=6ms
2024-04-01T13:42:54.089+02:00 r=254e76f242cc ip=127.0.0.1  INFO 42791 --- [wendys-tournament-management] [http-nio-8080-exec-6] a.a.t.s.a.individual.config.LogFilter    : >>> GET /horses UA=Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:124.0) Gecko/20100101 Firefox/124.0
2024-04-01T13:42:54.092+02:00 r=254e76f242cc ip=127.0.0.1  INFO 42791 --- [wendys-tournament-management] [http-nio-8080-exec-6] a.a.t.s.a.individual.rest.HorseEndpoint  : GET /horses
2024-04-01T13:42:54.100+02:00 r=254e76f242cc ip=127.0.0.1  INFO 42791 --- [wendys-tournament-management] [http-nio-8080-exec-6] a.a.t.s.a.individual.config.LogFilter    : <<< GET /horses status=200 time=10ms
2024-04-01T13:42:56.809+02:00 r=2c81c904f130 ip=127.0.0.1  INFO 42791 --- [wendys-tournament-management] [http-nio-8080-exec-7] a.a.t.s.a.individual.config.LogFilter    : >>> OPTIONS /horses/9 UA=Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:124.0) Gecko/20100101 Firefox/124.0
2024-04-01T13:42:56.818+02:00 r=2c81c904f130 ip=127.0.0.1  INFO 42791 --- [wendys-tournament-management] [http-nio-8080-exec-7] a.a.t.s.a.individual.config.LogFilter    : <<< OPTIONS /horses/9 status=200 time=8ms
2024-04-01T13:42:56.824+02:00 r=67ac97d8d654 ip=127.0.0.1  INFO 42791 --- [wendys-tournament-management] [http-nio-8080-exec-8] a.a.t.s.a.individual.config.LogFilter    : >>> DELETE /horses/9 UA=Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:124.0) Gecko/20100101 Firefox/124.0
2024-04-01T13:42:56.827+02:00 r=67ac97d8d654 ip=127.0.0.1  INFO 42791 --- [wendys-tournament-management] [http-nio-8080-exec-8] a.a.t.s.a.individual.rest.HorseEndpoint  : Delete /horses/9
2024-04-01T13:42:56.832+02:00 r=67ac97d8d654 ip=127.0.0.1  INFO 42791 --- [wendys-tournament-management] [http-nio-8080-exec-8] a.a.t.s.a.individual.config.LogFilter    : <<< DELETE /horses/9 status=200 time=7ms
2024-04-01T13:42:56.840+02:00 r=12e6f2732723 ip=127.0.0.1  INFO 42791 --- [wendys-tournament-management] [http-nio-8080-exec-9] a.a.t.s.a.individual.config.LogFilter    : >>> GET /horses UA=Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:124.0) Gecko/20100101 Firefox/124.0
2024-04-01T13:42:56.844+02:00 r=12e6f2732723 ip=127.0.0.1  INFO 42791 --- [wendys-tournament-management] [http-nio-8080-exec-9] a.a.t.s.a.individual.rest.HorseEndpoint  : GET /horses
2024-04-01T13:42:56.861+02:00 r=12e6f2732723 ip=127.0.0.1  INFO 42791 --- [wendys-tournament-management] [http-nio-8080-exec-9] a.a.t.s.a.individual.config.LogFilter    : <<< GET /horses status=200 time=20ms
2024-04-01T13:42:58.180+02:00 r=ca99aa697251 ip=127.0.0.1  INFO 42791 --- [wendys-tournament-management] [http-nio-8080-exec-10] a.a.t.s.a.individual.config.LogFilter    : >>> OPTIONS /horses/10 UA=Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:124.0) Gecko/20100101 Firefox/124.0
2024-04-01T13:42:58.183+02:00 r=ca99aa697251 ip=127.0.0.1  INFO 42791 --- [wendys-tournament-management] [http-nio-8080-exec-10] a.a.t.s.a.individual.config.LogFilter    : <<< OPTIONS /horses/10 status=200 time=2ms
2024-04-01T13:42:58.186+02:00 r=7137690d5dee ip=127.0.0.1  INFO 42791 --- [wendys-tournament-management] [http-nio-8080-exec-1] a.a.t.s.a.individual.config.LogFilter    : >>> DELETE /horses/10 UA=Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:124.0) Gecko/20100101 Firefox/124.0
2024-04-01T13:42:58.189+02:00 r=7137690d5dee ip=127.0.0.1  INFO 42791 --- [wendys-tournament-management] [http-nio-8080-exec-1] a.a.t.s.a.individual.rest.HorseEndpoint  : Delete /horses/10
2024-04-01T13:42:58.192+02:00 r=7137690d5dee ip=127.0.0.1  INFO 42791 --- [wendys-tournament-management] [http-nio-8080-exec-1] a.a.t.s.a.individual.config.LogFilter    : <<< DELETE /horses/10 status=200 time=5ms
2024-04-01T13:42:58.198+02:00 r=e0fd4dd68080 ip=127.0.0.1  INFO 42791 --- [wendys-tournament-management] [http-nio-8080-exec-2] a.a.t.s.a.individual.config.LogFilter    : >>> GET /horses UA=Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:124.0) Gecko/20100101 Firefox/124.0
2024-04-01T13:42:58.202+02:00 r=e0fd4dd68080 ip=127.0.0.1  INFO 42791 --- [wendys-tournament-management] [http-nio-8080-exec-2] a.a.t.s.a.individual.rest.HorseEndpoint  : GET /horses
2024-04-01T13:42:58.212+02:00 r=e0fd4dd68080 ip=127.0.0.1  INFO 42791 --- [wendys-tournament-management] [http-nio-8080-exec-2] a.a.t.s.a.individual.config.LogFilter    : <<< GET /horses status=200 time=13ms
2024-04-01T13:42:58.628+02:00 r=a32925aaa35d ip=127.0.0.1  INFO 42791 --- [wendys-tournament-management] [http-nio-8080-exec-3] a.a.t.s.a.individual.config.LogFilter    : >>> OPTIONS /horses/11 UA=Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:124.0) Gecko/20100101 Firefox/124.0
2024-04-01T13:42:58.631+02:00 r=a32925aaa35d ip=127.0.0.1  INFO 42791 --- [wendys-tournament-management] [http-nio-8080-exec-3] a.a.t.s.a.individual.config.LogFilter    : <<< OPTIONS /horses/11 status=200 time=1ms
2024-04-01T13:42:58.635+02:00 r=97f6cfd534cf ip=127.0.0.1  INFO 42791 --- [wendys-tournament-management] [http-nio-8080-exec-4] a.a.t.s.a.individual.config.LogFilter    : >>> DELETE /horses/11 UA=Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:124.0) Gecko/20100101 Firefox/124.0
2024-04-01T13:42:58.637+02:00 r=97f6cfd534cf ip=127.0.0.1  INFO 42791 --- [wendys-tournament-management] [http-nio-8080-exec-4] a.a.t.s.a.individual.rest.HorseEndpoint  : Delete /horses/11
2024-04-01T13:42:58.644+02:00 r=97f6cfd534cf ip=127.0.0.1  INFO 42791 --- [wendys-tournament-management] [http-nio-8080-exec-4] a.a.t.s.a.individual.config.LogFilter    : <<< DELETE /horses/11 status=200 time=9ms
2024-04-01T13:42:58.652+02:00 r=80094057c2fe ip=127.0.0.1  INFO 42791 --- [wendys-tournament-management] [http-nio-8080-exec-5] a.a.t.s.a.individual.config.LogFilter    : >>> GET /horses UA=Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:124.0) Gecko/20100101 Firefox/124.0
2024-04-01T13:42:58.660+02:00 r=80094057c2fe ip=127.0.0.1  INFO 42791 --- [wendys-tournament-management] [http-nio-8080-exec-5] a.a.t.s.a.individual.rest.HorseEndpoint  : GET /horses
2024-04-01T13:42:58.672+02:00 r=80094057c2fe ip=127.0.0.1  INFO 42791 --- [wendys-tournament-management] [http-nio-8080-exec-5] a.a.t.s.a.individual.config.LogFilter    : <<< GET /horses status=200 time=18ms
2024-04-01T13:42:59.044+02:00 r=f8d5411eb7fb ip=127.0.0.1  INFO 42791 --- [wendys-tournament-management] [http-nio-8080-exec-6] a.a.t.s.a.individual.config.LogFilter    : >>> OPTIONS /horses/12 UA=Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:124.0) Gecko/20100101 Firefox/124.0
2024-04-01T13:42:59.051+02:00 r=f8d5411eb7fb ip=127.0.0.1  INFO 42791 --- [wendys-tournament-management] [http-nio-8080-exec-6] a.a.t.s.a.individual.config.LogFilter    : <<< OPTIONS /horses/12 status=200 time=5ms
2024-04-01T13:42:59.059+02:00 r=3d1c7e17e3f2 ip=127.0.0.1  INFO 42791 --- [wendys-tournament-management] [http-nio-8080-exec-7] a.a.t.s.a.individual.config.LogFilter    : >>> DELETE /horses/12 UA=Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:124.0) Gecko/20100101 Firefox/124.0
2024-04-01T13:42:59.063+02:00 r=3d1c7e17e3f2 ip=127.0.0.1  INFO 42791 --- [wendys-tournament-management] [http-nio-8080-exec-7] a.a.t.s.a.individual.rest.HorseEndpoint  : Delete /horses/12
2024-04-01T13:42:59.068+02:00 r=3d1c7e17e3f2 ip=127.0.0.1  INFO 42791 --- [wendys-tournament-management] [http-nio-8080-exec-7] a.a.t.s.a.individual.config.LogFilter    : <<< DELETE /horses/12 status=200 time=6ms
2024-04-01T13:42:59.076+02:00 r=9411d1b22187 ip=127.0.0.1  INFO 42791 --- [wendys-tournament-management] [http-nio-8080-exec-8] a.a.t.s.a.individual.config.LogFilter    : >>> GET /horses UA=Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:124.0) Gecko/20100101 Firefox/124.0
2024-04-01T13:42:59.079+02:00 r=9411d1b22187 ip=127.0.0.1  INFO 42791 --- [wendys-tournament-management] [http-nio-8080-exec-8] a.a.t.s.a.individual.rest.HorseEndpoint  : GET /horses
2024-04-01T13:42:59.085+02:00 r=9411d1b22187 ip=127.0.0.1  INFO 42791 --- [wendys-tournament-management] [http-nio-8080-exec-8] a.a.t.s.a.individual.config.LogFilter    : <<< GET /horses status=200 time=8ms
2024-04-01T13:42:59.339+02:00 r=02fabc0ae326 ip=127.0.0.1  INFO 42791 --- [wendys-tournament-management] [http-nio-8080-exec-9] a.a.t.s.a.individual.config.LogFilter    : >>> OPTIONS /horses/13 UA=Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:124.0) Gecko/20100101 Firefox/124.0
2024-04-01T13:42:59.341+02:00 r=02fabc0ae326 ip=127.0.0.1  INFO 42791 --- [wendys-tournament-management] [http-nio-8080-exec-9] a.a.t.s.a.individual.config.LogFilter    : <<< OPTIONS /horses/13 status=200 time=1ms
2024-04-01T13:42:59.346+02:00 r=397a463125dc ip=127.0.0.1  INFO 42791 --- [wendys-tournament-management] [http-nio-8080-exec-10] a.a.t.s.a.individual.config.LogFilter    : >>> DELETE /horses/13 UA=Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:124.0) Gecko/20100101 Firefox/124.0
2024-04-01T13:42:59.349+02:00 r=397a463125dc ip=127.0.0.1  INFO 42791 --- [wendys-tournament-management] [http-nio-8080-exec-10] a.a.t.s.a.individual.rest.HorseEndpoint  : Delete /horses/13
2024-04-01T13:42:59.356+02:00 r=397a463125dc ip=127.0.0.1  INFO 42791 --- [wendys-tournament-management] [http-nio-8080-exec-10] a.a.t.s.a.individual.config.LogFilter    : <<< DELETE /horses/13 status=200 time=8ms
2024-04-01T13:42:59.364+02:00 r=949ac796b087 ip=127.0.0.1  INFO 42791 --- [wendys-tournament-management] [http-nio-8080-exec-1] a.a.t.s.a.individual.config.LogFilter    : >>> GET /horses UA=Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:124.0) Gecko/20100101 Firefox/124.0
2024-04-01T13:42:59.370+02:00 r=949ac796b087 ip=127.0.0.1  INFO 42791 --- [wendys-tournament-management] [http-nio-8080-exec-1] a.a.t.s.a.individual.rest.HorseEndpoint  : GET /horses
2024-04-01T13:42:59.380+02:00 r=949ac796b087 ip=127.0.0.1  INFO 42791 --- [wendys-tournament-management] [http-nio-8080-exec-1] a.a.t.s.a.individual.config.LogFilter    : <<< GET /horses status=200 time=15ms
2024-04-01T13:42:59.555+02:00 r=dafe74f00a71 ip=127.0.0.1  INFO 42791 --- [wendys-tournament-management] [http-nio-8080-exec-2] a.a.t.s.a.individual.config.LogFilter    : >>> OPTIONS /horses/14 UA=Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:124.0) Gecko/20100101 Firefox/124.0
2024-04-01T13:42:59.557+02:00 r=dafe74f00a71 ip=127.0.0.1  INFO 42791 --- [wendys-tournament-management] [http-nio-8080-exec-2] a.a.t.s.a.individual.config.LogFilter    : <<< OPTIONS /horses/14 status=200 time=1ms
2024-04-01T13:42:59.560+02:00 r=897578b9ee54 ip=127.0.0.1  INFO 42791 --- [wendys-tournament-management] [http-nio-8080-exec-3] a.a.t.s.a.individual.config.LogFilter    : >>> DELETE /horses/14 UA=Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:124.0) Gecko/20100101 Firefox/124.0
2024-04-01T13:42:59.564+02:00 r=897578b9ee54 ip=127.0.0.1  INFO 42791 --- [wendys-tournament-management] [http-nio-8080-exec-3] a.a.t.s.a.individual.rest.HorseEndpoint  : Delete /horses/14
2024-04-01T13:42:59.567+02:00 r=897578b9ee54 ip=127.0.0.1  INFO 42791 --- [wendys-tournament-management] [http-nio-8080-exec-3] a.a.t.s.a.individual.config.LogFilter    : <<< DELETE /horses/14 status=200 time=7ms
2024-04-01T13:42:59.574+02:00 r=f81a342686e8 ip=127.0.0.1  INFO 42791 --- [wendys-tournament-management] [http-nio-8080-exec-4] a.a.t.s.a.individual.config.LogFilter    : >>> GET /horses UA=Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:124.0) Gecko/20100101 Firefox/124.0
2024-04-01T13:42:59.579+02:00 r=f81a342686e8 ip=127.0.0.1  INFO 42791 --- [wendys-tournament-management] [http-nio-8080-exec-4] a.a.t.s.a.individual.rest.HorseEndpoint  : GET /horses
2024-04-01T13:42:59.587+02:00 r=f81a342686e8 ip=127.0.0.1  INFO 42791 --- [wendys-tournament-management] [http-nio-8080-exec-4] a.a.t.s.a.individual.config.LogFilter    : <<< GET /horses status=200 time=12ms
2024-04-01T13:43:01.710+02:00 r=795f9a5376ef ip=127.0.0.1  INFO 42791 --- [wendys-tournament-management] [http-nio-8080-exec-5] a.a.t.s.a.individual.config.LogFilter    : >>> GET /horses UA=Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:124.0) Gecko/20100101 Firefox/124.0
2024-04-01T13:43:01.717+02:00 r=795f9a5376ef ip=127.0.0.1  INFO 42791 --- [wendys-tournament-management] [http-nio-8080-exec-5] a.a.t.s.a.individual.rest.HorseEndpoint  : GET /horses
2024-04-01T13:43:01.730+02:00 r=795f9a5376ef ip=127.0.0.1  INFO 42791 --- [wendys-tournament-management] [http-nio-8080-exec-5] a.a.t.s.a.individual.config.LogFilter    : <<< GET /horses status=200 time=19ms
2024-04-01T13:43:05.639+02:00 r=1201fc3a5403 ip=127.0.0.1  INFO 42791 --- [wendys-tournament-management] [http-nio-8080-exec-6] a.a.t.s.a.individual.config.LogFilter    : >>> OPTIONS /horses/50 UA=Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:124.0) Gecko/20100101 Firefox/124.0
2024-04-01T13:43:05.642+02:00 r=1201fc3a5403 ip=127.0.0.1  INFO 42791 --- [wendys-tournament-management] [http-nio-8080-exec-6] a.a.t.s.a.individual.config.LogFilter    : <<< OPTIONS /horses/50 status=200 time=2ms
2024-04-01T13:43:05.678+02:00 r=508eb824c164 ip=127.0.0.1  INFO 42791 --- [wendys-tournament-management] [http-nio-8080-exec-7] a.a.t.s.a.individual.config.LogFilter    : >>> DELETE /horses/50 UA=Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:124.0) Gecko/20100101 Firefox/124.0
2024-04-01T13:43:05.683+02:00 r=508eb824c164 ip=127.0.0.1  INFO 42791 --- [wendys-tournament-management] [http-nio-8080-exec-7] a.a.t.s.a.individual.rest.HorseEndpoint  : Delete /horses/50
2024-04-01T13:43:05.689+02:00 r=508eb824c164 ip=127.0.0.1  INFO 42791 --- [wendys-tournament-management] [http-nio-8080-exec-7] a.a.t.s.a.individual.config.LogFilter    : <<< DELETE /horses/50 status=200 time=9ms
2024-04-01T13:43:05.700+02:00 r=b61a41fea3e4 ip=127.0.0.1  INFO 42791 --- [wendys-tournament-management] [http-nio-8080-exec-8] a.a.t.s.a.individual.config.LogFilter    : >>> GET /horses UA=Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:124.0) Gecko/20100101 Firefox/124.0
2024-04-01T13:43:05.703+02:00 r=b61a41fea3e4 ip=127.0.0.1  INFO 42791 --- [wendys-tournament-management] [http-nio-8080-exec-8] a.a.t.s.a.individual.rest.HorseEndpoint  : GET /horses
2024-04-01T13:43:05.710+02:00 r=b61a41fea3e4 ip=127.0.0.1  INFO 42791 --- [wendys-tournament-management] [http-nio-8080-exec-8] a.a.t.s.a.individual.config.LogFilter    : <<< GET /horses status=200 time=9ms
2024-04-01T13:43:08.017+02:00 r=71bca2d8fe65 ip=127.0.0.1  INFO 42791 --- [wendys-tournament-management] [http-nio-8080-exec-9] a.a.t.s.a.individual.config.LogFilter    : >>> OPTIONS /horses/49 UA=Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:124.0) Gecko/20100101 Firefox/124.0
2024-04-01T13:43:08.023+02:00 r=71bca2d8fe65 ip=127.0.0.1  INFO 42791 --- [wendys-tournament-management] [http-nio-8080-exec-9] a.a.t.s.a.individual.config.LogFilter    : <<< OPTIONS /horses/49 status=200 time=5ms
2024-04-01T13:43:08.027+02:00 r=888164201fd3 ip=127.0.0.1  INFO 42791 --- [wendys-tournament-management] [http-nio-8080-exec-10] a.a.t.s.a.individual.config.LogFilter    : >>> DELETE /horses/49 UA=Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:124.0) Gecko/20100101 Firefox/124.0
2024-04-01T13:43:08.033+02:00 r=888164201fd3 ip=127.0.0.1  INFO 42791 --- [wendys-tournament-management] [http-nio-8080-exec-10] a.a.t.s.a.individual.rest.HorseEndpoint  : Delete /horses/49
2024-04-01T13:43:08.038+02:00 r=888164201fd3 ip=127.0.0.1  INFO 42791 --- [wendys-tournament-management] [http-nio-8080-exec-10] a.a.t.s.a.individual.config.LogFilter    : <<< DELETE /horses/49 status=200 time=11ms
2024-04-01T13:43:08.045+02:00 r=7df59da99c91 ip=127.0.0.1  INFO 42791 --- [wendys-tournament-management] [http-nio-8080-exec-1] a.a.t.s.a.individual.config.LogFilter    : >>> GET /horses UA=Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:124.0) Gecko/20100101 Firefox/124.0
2024-04-01T13:43:08.053+02:00 r=7df59da99c91 ip=127.0.0.1  INFO 42791 --- [wendys-tournament-management] [http-nio-8080-exec-1] a.a.t.s.a.individual.rest.HorseEndpoint  : GET /horses
2024-04-01T13:43:08.060+02:00 r=7df59da99c91 ip=127.0.0.1  INFO 42791 --- [wendys-tournament-management] [http-nio-8080-exec-1] a.a.t.s.a.individual.config.LogFilter    : <<< GET /horses status=200 time=14ms
2024-04-01T13:43:09.084+02:00 r=9051b7bebb51 ip=127.0.0.1  INFO 42791 --- [wendys-tournament-management] [http-nio-8080-exec-2] a.a.t.s.a.individual.config.LogFilter    : >>> OPTIONS /horses/48 UA=Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:124.0) Gecko/20100101 Firefox/124.0
